Entrez Id,Gene,Dataset,Dependent Cell Lines,Cell Lines with Data,Strongly Selective,Common Essential
153,ADRB1,DependencyEnum.RNAi_merged,0.0,710.0,False,False
154,ADRB2,DependencyEnum.RNAi_merged,1.0,710.0,True,False
155,ADRB3,DependencyEnum.RNAi_merged,0.0,708.0,False,False
11047,ADRM1,DependencyEnum.RNAi_merged,3.0,712.0,False,False
158,ADSL,DependencyEnum.RNAi_merged,142.0,711.0,True,False
159,ADSS2,DependencyEnum.RNAi_merged,5.0,547.0,False,False
122622,ADSS1,DependencyEnum.RNAi_merged,1.0,528.0,False,False
84830,ADTRP,DependencyEnum.RNAi_merged,5.0,712.0,False,False
165,AEBP1,DependencyEnum.RNAi_merged,1.0,547.0,False,False
121536,AEBP2,DependencyEnum.RNAi_merged,1.0,597.0,False,False
64782,AEN,DependencyEnum.RNAi_merged,1.0,600.0,True,False
166,TLE5,DependencyEnum.RNAi_merged,2.0,547.0,False,False
60312,AFAP1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
4301,AFDN,DependencyEnum.RNAi_merged,4.0,597.0,True,False
4299,AFF1,DependencyEnum.RNAi_merged,7.0,710.0,True,False
2334,AFF2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
3899,AFF3,DependencyEnum.RNAi_merged,0.0,710.0,False,False
27125,AFF4,DependencyEnum.RNAi_merged,4.0,710.0,True,False
246269,AFG1L,DependencyEnum.RNAi_merged,0.0,343.0,False,False
172,AFG3L1P,DependencyEnum.RNAi_merged,0.0,547.0,False,False
10939,AFG3L2,DependencyEnum.RNAi_merged,652.0,710.0,True,True
173,AFM,DependencyEnum.RNAi_merged,0.0,547.0,False,False
125061,AFMID,DependencyEnum.RNAi_merged,0.0,547.0,False,False
174,AFP,DependencyEnum.RNAi_merged,0.0,710.0,False,False
54812,AFTPH,DependencyEnum.RNAi_merged,0.0,343.0,False,False
175,AGA,DependencyEnum.RNAi_merged,27.0,547.0,True,False
116987,AGAP1,DependencyEnum.RNAi_merged,1.0,555.0,False,False
119385,AGAP11,DependencyEnum.RNAi_merged,0.0,711.0,False,False
414224,AGAP12P,DependencyEnum.RNAi_merged,2.0,711.0,False,False
116986,AGAP2,DependencyEnum.RNAi_merged,0.0,710.0,False,False
116988,AGAP3,DependencyEnum.RNAi_merged,0.0,710.0,False,False
119016,AGAP4,DependencyEnum.RNAi_merged,2.0,711.0,False,False
729092,AGAP5,DependencyEnum.RNAi_merged,0.0,711.0,False,False
414189,AGAP6,DependencyEnum.RNAi_merged,0.0,711.0,False,False
653268,AGAP7P,DependencyEnum.RNAi_merged,0.0,711.0,False,False
642517,AGAP9,DependencyEnum.RNAi_merged,0.0,708.0,False,False
79841,AGBL2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
340351,AGBL3,DependencyEnum.RNAi_merged,1.0,547.0,False,False
60509,AGBL5,DependencyEnum.RNAi_merged,0.0,547.0,False,False
177,AGER,DependencyEnum.RNAi_merged,0.0,547.0,False,False
3267,AGFG1,DependencyEnum.RNAi_merged,2.0,708.0,False,False
3268,AGFG2,DependencyEnum.RNAi_merged,2.0,597.0,True,False
55109,AGGF1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
55750,AGK,DependencyEnum.RNAi_merged,2.0,343.0,True,False
178,AGL,DependencyEnum.RNAi_merged,10.0,547.0,False,False
79814,AGMAT,DependencyEnum.RNAi_merged,0.0,547.0,False,False
392636,AGMO,DependencyEnum.RNAi_merged,1.0,343.0,False,False
26523,AGO1,DependencyEnum.RNAi_merged,0.0,710.0,False,False
27161,AGO2,DependencyEnum.RNAi_merged,6.0,547.0,False,False
192669,AGO3,DependencyEnum.RNAi_merged,0.0,710.0,False,False
192670,AGO4,DependencyEnum.RNAi_merged,0.0,547.0,False,False
10554,AGPAT1,DependencyEnum.RNAi_merged,5.0,547.0,False,False
10555,AGPAT2,DependencyEnum.RNAi_merged,2.0,710.0,False,False
56894,AGPAT3,DependencyEnum.RNAi_merged,18.0,710.0,False,False
56895,AGPAT4,DependencyEnum.RNAi_merged,0.0,547.0,False,False
55326,AGPAT5,DependencyEnum.RNAi_merged,0.0,710.0,False,False
8540,AGPS,DependencyEnum.RNAi_merged,2.0,547.0,False,False
10551,AGR2,DependencyEnum.RNAi_merged,3.0,597.0,True,False
155465,AGR3,DependencyEnum.RNAi_merged,0.0,343.0,False,False
375790,AGRN,DependencyEnum.RNAi_merged,3.0,547.0,True,False
181,AGRP,DependencyEnum.RNAi_merged,1.0,560.0,True,False
183,AGT,DependencyEnum.RNAi_merged,6.0,708.0,False,False
23287,AGTPBP1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
185,AGTR1,DependencyEnum.RNAi_merged,0.0,712.0,False,False
186,AGTR2,DependencyEnum.RNAi_merged,0.0,708.0,False,False
57085,AGTRAP,DependencyEnum.RNAi_merged,0.0,547.0,False,False
189,AGXT,DependencyEnum.RNAi_merged,1.0,708.0,False,False
64902,AGXT2,DependencyEnum.RNAi_merged,0.0,710.0,False,False
25909,AHCTF1,DependencyEnum.RNAi_merged,506.0,670.0,False,True
285116,AHCTF1P1,DependencyEnum.RNAi_merged,0.0,670.0,False,False
191,AHCY,DependencyEnum.RNAi_merged,35.0,710.0,True,False
10768,AHCYL1,DependencyEnum.RNAi_merged,44.0,708.0,True,False
23382,AHCYL2,DependencyEnum.RNAi_merged,1.0,708.0,False,False
54806,AHI1,DependencyEnum.RNAi_merged,1.0,600.0,False,False
79026,AHNAK,DependencyEnum.RNAi_merged,3.0,343.0,False,False
196,AHR,DependencyEnum.RNAi_merged,1.0,710.0,False,False
57491,AHRR,DependencyEnum.RNAi_merged,0.0,670.0,False,False
10598,AHSA1,DependencyEnum.RNAi_merged,2.0,343.0,True,False
130872,AHSA2P,DependencyEnum.RNAi_merged,0.0,285.0,False,False
197,AHSG,DependencyEnum.RNAi_merged,1.0,547.0,False,False
51327,AHSP,DependencyEnum.RNAi_merged,1.0,343.0,True,False
57379,AICDA,DependencyEnum.RNAi_merged,1.0,550.0,True,False
64853,AIDA,DependencyEnum.RNAi_merged,14.0,343.0,False,False
199,AIF1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
83543,AIF1L,DependencyEnum.RNAi_merged,0.0,547.0,False,False
9131,AIFM1,DependencyEnum.RNAi_merged,76.0,708.0,False,False
84883,AIFM2,DependencyEnum.RNAi_merged,3.0,711.0,False,False
150209,AIFM3,DependencyEnum.RNAi_merged,0.0,708.0,False,False
51390,AIG1,DependencyEnum.RNAi_merged,48.0,597.0,False,False
9447,AIM2,DependencyEnum.RNAi_merged,18.0,547.0,False,False
9255,AIMP1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
7965,AIMP2,DependencyEnum.RNAi_merged,2.0,547.0,False,False
9049,AIP,DependencyEnum.RNAi_merged,0.0,710.0,False,False
23746,AIPL1,DependencyEnum.RNAi_merged,1.0,708.0,True,False
326,AIRE,DependencyEnum.RNAi_merged,1.0,710.0,True,False
55966,AJAP1,DependencyEnum.RNAi_merged,1.0,708.0,True,False
84962,AJUBA,DependencyEnum.RNAi_merged,3.0,547.0,False,False
203,AK1,DependencyEnum.RNAi_merged,0.0,708.0,False,False
204,AK2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
50808,AK3,DependencyEnum.RNAi_merged,0.0,547.0,False,False
205,AK4,DependencyEnum.RNAi_merged,5.0,710.0,True,False
26289,AK5,DependencyEnum.RNAi_merged,0.0,711.0,False,False
122481,AK7,DependencyEnum.RNAi_merged,1.0,547.0,False,False
158067,AK8,DependencyEnum.RNAi_merged,1.0,547.0,False,False
221264,AK9,DependencyEnum.RNAi_merged,1.0,343.0,True,False
8165,AKAP1,DependencyEnum.RNAi_merged,6.0,710.0,False,False
11216,AKAP10,DependencyEnum.RNAi_merged,1.0,710.0,False,False
11215,AKAP11,DependencyEnum.RNAi_merged,1.0,547.0,False,False
9590,AKAP12,DependencyEnum.RNAi_merged,1.0,709.0,False,False
11214,AKAP13,DependencyEnum.RNAi_merged,3.0,710.0,False,False
158798,AKAP14,DependencyEnum.RNAi_merged,1.0,547.0,False,False
8227,AKAP17A,DependencyEnum.RNAi_merged,0.0,547.0,False,False
10566,AKAP3,DependencyEnum.RNAi_merged,0.0,547.0,False,False
9495,AKAP5,DependencyEnum.RNAi_merged,0.0,547.0,False,False
9472,AKAP6,DependencyEnum.RNAi_merged,0.0,547.0,False,False
9465,AKAP7,DependencyEnum.RNAi_merged,0.0,547.0,False,False
10270,AKAP8,DependencyEnum.RNAi_merged,1.0,670.0,False,False
26993,AKAP8L,DependencyEnum.RNAi_merged,0.0,547.0,False,False
10142,AKAP9,DependencyEnum.RNAi_merged,0.0,710.0,False,False
56672,AKIP1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
79647,AKIRIN1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
80709,AKNA,DependencyEnum.RNAi_merged,0.0,710.0,False,False
10327,AKR1A1,DependencyEnum.RNAi_merged,14.0,710.0,False,False
231,AKR1B1,DependencyEnum.RNAi_merged,2.0,708.0,False,False
57016,AKR1B10,DependencyEnum.RNAi_merged,1.0,711.0,True,False
441282,AKR1B15,DependencyEnum.RNAi_merged,2.0,402.0,True,False
1645,AKR1C1,DependencyEnum.RNAi_merged,0.0,711.0,False,False
1646,AKR1C2,DependencyEnum.RNAi_merged,8.0,711.0,False,False
8644,AKR1C3,DependencyEnum.RNAi_merged,2.0,708.0,False,False
1109,AKR1C4,DependencyEnum.RNAi_merged,5.0,711.0,True,False
389932,AKR1C6P,DependencyEnum.RNAi_merged,0.0,547.0,False,False
340811,AKR1C8,DependencyEnum.RNAi_merged,0.0,547.0,False,False
6718,AKR1D1,DependencyEnum.RNAi_merged,1.0,708.0,False,False
83592,AKR1E2,DependencyEnum.RNAi_merged,0.0,710.0,False,False
8574,AKR7A2,DependencyEnum.RNAi_merged,0.0,708.0,False,False
246182,AKR7A2P1,DependencyEnum.RNAi_merged,1.0,708.0,False,False
22977,AKR7A3,DependencyEnum.RNAi_merged,0.0,708.0,False,False
246181,AKR7L,DependencyEnum.RNAi_merged,1.0,708.0,False,False
207,AKT1,DependencyEnum.RNAi_merged,12.0,710.0,True,False
84335,AKT1S1,DependencyEnum.RNAi_merged,0.0,550.0,False,False
208,AKT2,DependencyEnum.RNAi_merged,2.0,710.0,True,False
10000,AKT3,DependencyEnum.RNAi_merged,2.0,710.0,True,False
64400,AKTIP,DependencyEnum.RNAi_merged,0.0,708.0,False,False
210,ALAD,DependencyEnum.RNAi_merged,0.0,547.0,False,False
211,ALAS1,DependencyEnum.RNAi_merged,0.0,708.0,False,False
212,ALAS2,DependencyEnum.RNAi_merged,0.0,710.0,False,False
213,ALB,DependencyEnum.RNAi_merged,1.0,710.0,False,False
214,ALCAM,DependencyEnum.RNAi_merged,5.0,597.0,True,False
126133,ALDH16A1,DependencyEnum.RNAi_merged,2.0,710.0,False,False
5832,ALDH18A1,DependencyEnum.RNAi_merged,19.0,710.0,True,False
216,ALDH1A1,DependencyEnum.RNAi_merged,0.0,711.0,False,False
8854,ALDH1A2,DependencyEnum.RNAi_merged,8.0,710.0,False,False
220,ALDH1A3,DependencyEnum.RNAi_merged,1.0,710.0,False,False
219,ALDH1B1,DependencyEnum.RNAi_merged,1.0,616.0,False,False
10840,ALDH1L1,DependencyEnum.RNAi_merged,1.0,710.0,False,False
160428,ALDH1L2,DependencyEnum.RNAi_merged,1.0,597.0,True,False
217,ALDH2,DependencyEnum.RNAi_merged,8.0,710.0,False,False
218,ALDH3A1,DependencyEnum.RNAi_merged,0.0,712.0,False,False
221,ALDH3B1,DependencyEnum.RNAi_merged,0.0,711.0,False,False
222,ALDH3B2,DependencyEnum.RNAi_merged,3.0,710.0,True,False
8659,ALDH4A1,DependencyEnum.RNAi_merged,0.0,712.0,False,False
7915,ALDH5A1,DependencyEnum.RNAi_merged,0.0,712.0,False,False
501,ALDH7A1,DependencyEnum.RNAi_merged,0.0,712.0,False,False
64577,ALDH8A1,DependencyEnum.RNAi_merged,0.0,708.0,False,False
223,ALDH9A1,DependencyEnum.RNAi_merged,3.0,708.0,False,False
226,ALDOA,DependencyEnum.RNAi_merged,296.0,708.0,True,True
229,ALDOB,DependencyEnum.RNAi_merged,2.0,710.0,True,False
230,ALDOC,DependencyEnum.RNAi_merged,7.0,710.0,False,False
56052,ALG1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
84920,ALG10,DependencyEnum.RNAi_merged,1.0,708.0,False,False
144245,ALG10B,DependencyEnum.RNAi_merged,77.0,708.0,False,False
440138,ALG11,DependencyEnum.RNAi_merged,5.0,343.0,True,False
79087,ALG12,DependencyEnum.RNAi_merged,1.0,547.0,False,False
79868,ALG13,DependencyEnum.RNAi_merged,0.0,501.0,False,False
200810,ALG1L1P,DependencyEnum.RNAi_merged,0.0,547.0,False,False
644974,ALG1L2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
85365,ALG2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
10195,ALG3,DependencyEnum.RNAi_merged,0.0,708.0,False,False
29880,ALG5,DependencyEnum.RNAi_merged,7.0,712.0,True,False
29929,ALG6,DependencyEnum.RNAi_merged,2.0,710.0,True,False
79053,ALG8,DependencyEnum.RNAi_merged,0.0,672.0,False,False
79796,ALG9,DependencyEnum.RNAi_merged,1.0,547.0,False,False
238,ALK,DependencyEnum.RNAi_merged,0.0,670.0,False,False
389658,ALKAL1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
8846,ALKBH1,DependencyEnum.RNAi_merged,0.0,386.0,False,False
121642,ALKBH2,DependencyEnum.RNAi_merged,0.0,710.0,False,False
221120,ALKBH3,DependencyEnum.RNAi_merged,5.0,710.0,False,False
54784,ALKBH4,DependencyEnum.RNAi_merged,0.0,553.0,False,False
54890,ALKBH5,DependencyEnum.RNAi_merged,1.0,710.0,False,False
84266,ALKBH7,DependencyEnum.RNAi_merged,0.0,710.0,False,False
91801,ALKBH8,DependencyEnum.RNAi_merged,2.0,600.0,True,False
55821,ALLC,DependencyEnum.RNAi_merged,2.0,547.0,False,False
7840,ALMS1,DependencyEnum.RNAi_merged,1.0,547.0,False,False
200420,ALMS1P1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
239,ALOX12,DependencyEnum.RNAi_merged,0.0,710.0,False,False
242,ALOX12B,DependencyEnum.RNAi_merged,2.0,708.0,True,False
246,ALOX15,DependencyEnum.RNAi_merged,1.0,708.0,False,False
247,ALOX15B,DependencyEnum.RNAi_merged,5.0,710.0,False,False
100652883,ALOX15P1,DependencyEnum.RNAi_merged,1.0,668.0,False,False
240,ALOX5,DependencyEnum.RNAi_merged,0.0,708.0,False,False
241,ALOX5AP,DependencyEnum.RNAi_merged,1.0,710.0,True,False
59344,ALOXE3,DependencyEnum.RNAi_merged,13.0,710.0,False,False
248,ALPI,DependencyEnum.RNAi_merged,0.0,710.0,False,False
80216,ALPK1,DependencyEnum.RNAi_merged,4.0,549.0,False,False
115701,ALPK2,DependencyEnum.RNAi_merged,0.0,708.0,False,False
57538,ALPK3,DependencyEnum.RNAi_merged,0.0,708.0,False,False
249,ALPL,DependencyEnum.RNAi_merged,1.0,547.0,False,False
250,ALPP,DependencyEnum.RNAi_merged,1.0,710.0,False,False
251,ALPG,DependencyEnum.RNAi_merged,0.0,710.0,False,False
57679,ALS2,DependencyEnum.RNAi_merged,0.0,710.0,False,False
259173,ALS2CL,DependencyEnum.RNAi_merged,1.0,710.0,False,False
130540,FLACC1,DependencyEnum.RNAi_merged,0.0,285.0,False,False
8092,ALX1,DependencyEnum.RNAi_merged,0.0,710.0,False,False
257,ALX3,DependencyEnum.RNAi_merged,0.0,710.0,False,False
60529,ALX4,DependencyEnum.RNAi_merged,0.0,710.0,False,False
10189,ALYREF,DependencyEnum.RNAi_merged,684.0,711.0,True,True
23600,AMACR,DependencyEnum.RNAi_merged,0.0,434.0,False,False
258,AMBN,DependencyEnum.RNAi_merged,0.0,285.0,False,False
259,AMBP,DependencyEnum.RNAi_merged,1.0,710.0,True,False
55626,AMBRA1,DependencyEnum.RNAi_merged,4.0,386.0,True,False
262,AMD1,DependencyEnum.RNAi_merged,25.0,710.0,False,False
144193,AMDHD1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
51005,AMDHD2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
265,AMELX,DependencyEnum.RNAi_merged,0.0,547.0,False,False
139285,AMER1,DependencyEnum.RNAi_merged,289.0,597.0,False,False
205147,AMER3,DependencyEnum.RNAi_merged,0.0,285.0,False,False
267,AMFR,DependencyEnum.RNAi_merged,2.0,710.0,True,False
268,AMH,DependencyEnum.RNAi_merged,0.0,547.0,False,False
269,AMHR2,DependencyEnum.RNAi_merged,1.0,708.0,True,False
57463,AMIGO1,DependencyEnum.RNAi_merged,0.0,597.0,False,False
347902,AMIGO2,DependencyEnum.RNAi_merged,0.0,597.0,False,False
386724,AMIGO3,DependencyEnum.RNAi_merged,3.0,343.0,True,False
9949,AMMECR1,DependencyEnum.RNAi_merged,35.0,343.0,False,False
81693,AMN,DependencyEnum.RNAi_merged,7.0,343.0,True,False
196394,AMN1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
154796,AMOT,DependencyEnum.RNAi_merged,5.0,285.0,False,False
154810,AMOTL1,DependencyEnum.RNAi_merged,2.0,343.0,False,False
51421,AMOTL2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
270,AMPD1,DependencyEnum.RNAi_merged,4.0,547.0,False,False
271,AMPD2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
272,AMPD3,DependencyEnum.RNAi_merged,3.0,547.0,False,False
273,AMPH,DependencyEnum.RNAi_merged,1.0,547.0,True,False
275,AMT,DependencyEnum.RNAi_merged,2.0,670.0,False,False
401138,AMTN,DependencyEnum.RNAi_merged,0.0,343.0,False,False
279,AMY2A,DependencyEnum.RNAi_merged,0.0,547.0,False,False
280,AMY2B,DependencyEnum.RNAi_merged,0.0,547.0,False,False
155185,AMZ1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
51321,AMZ2,DependencyEnum.RNAi_merged,0.0,600.0,False,False
201283,AMZ2P1,DependencyEnum.RNAi_merged,1.0,600.0,False,False
64682,ANAPC1,DependencyEnum.RNAi_merged,524.0,553.0,True,False
10393,ANAPC10,DependencyEnum.RNAi_merged,1.0,547.0,False,False
51529,ANAPC11,DependencyEnum.RNAi_merged,0.0,670.0,False,False
25906,ANAPC15,DependencyEnum.RNAi_merged,14.0,343.0,False,False
29882,ANAPC2,DependencyEnum.RNAi_merged,17.0,547.0,False,False
29945,ANAPC4,DependencyEnum.RNAi_merged,541.0,710.0,True,True
51433,ANAPC5,DependencyEnum.RNAi_merged,605.0,710.0,False,True
51434,ANAPC7,DependencyEnum.RNAi_merged,1.0,285.0,False,False
283,ANG,DependencyEnum.RNAi_merged,41.0,547.0,True,False
23357,ANGEL1,DependencyEnum.RNAi_merged,2.0,597.0,True,False
90806,ANGEL2,DependencyEnum.RNAi_merged,15.0,708.0,False,False
285,ANGPT2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
51378,ANGPT4,DependencyEnum.RNAi_merged,28.0,547.0,False,False
9068,ANGPTL1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
23452,ANGPTL2,DependencyEnum.RNAi_merged,0.0,285.0,False,False
51129,ANGPTL4,DependencyEnum.RNAi_merged,1.0,600.0,True,False
253935,ANGPTL5,DependencyEnum.RNAi_merged,1.0,553.0,False,False
83854,ANGPTL6,DependencyEnum.RNAi_merged,0.0,285.0,False,False
10218,ANGPTL7,DependencyEnum.RNAi_merged,1.0,285.0,False,False
55908,ANGPTL8,DependencyEnum.RNAi_merged,0.0,383.0,False,False
286,ANK1,DependencyEnum.RNAi_merged,0.0,710.0,False,False
287,ANK2,DependencyEnum.RNAi_merged,0.0,712.0,False,False
288,ANK3,DependencyEnum.RNAi_merged,0.0,710.0,False,False
150709,ANKAR,DependencyEnum.RNAi_merged,2.0,383.0,False,False
63926,ANKEF1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
162282,ANKFN1,DependencyEnum.RNAi_merged,35.0,547.0,False,False
51479,ANKFY1,DependencyEnum.RNAi_merged,0.0,710.0,False,False
56172,ANKH,DependencyEnum.RNAi_merged,14.0,708.0,False,False
54882,ANKHD1,DependencyEnum.RNAi_merged,0.0,597.0,False,False
404734,ANKHD1-EIF4EBP3,DependencyEnum.RNAi_merged,3.0,711.0,False,False
54467,ANKIB1,DependencyEnum.RNAi_merged,0.0,383.0,False,False
255239,ANKK1,DependencyEnum.RNAi_merged,3.0,708.0,True,False
126549,ANKLE1,DependencyEnum.RNAi_merged,0.0,285.0,False,False
23141,ANKLE2,DependencyEnum.RNAi_merged,4.0,386.0,True,False
51281,ANKMY1,DependencyEnum.RNAi_merged,4.0,343.0,True,False
57037,ANKMY2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
57763,ANKRA2,DependencyEnum.RNAi_merged,4.0,597.0,True,False
27063,ANKRD1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
55608,ANKRD10,DependencyEnum.RNAi_merged,0.0,285.0,False,False
29123,ANKRD11,DependencyEnum.RNAi_merged,28.0,597.0,True,False
23253,ANKRD12,DependencyEnum.RNAi_merged,1.0,597.0,True,False
88455,ANKRD13A,DependencyEnum.RNAi_merged,1.0,551.0,False,False
124930,ANKRD13B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
81573,ANKRD13C,DependencyEnum.RNAi_merged,0.0,343.0,False,False
338692,ANKRD13D,DependencyEnum.RNAi_merged,4.0,285.0,False,False
54522,ANKRD16,DependencyEnum.RNAi_merged,0.0,343.0,False,False
26057,ANKRD17,DependencyEnum.RNAi_merged,192.0,708.0,False,False
253650,ANKRD18A,DependencyEnum.RNAi_merged,1.0,396.0,False,False
441459,ANKRD18B,DependencyEnum.RNAi_merged,0.0,389.0,False,False
348840,ANKRD18DP,DependencyEnum.RNAi_merged,0.0,343.0,False,False
138649,ANKRD19P,DependencyEnum.RNAi_merged,0.0,343.0,False,False
26287,ANKRD2,DependencyEnum.RNAi_merged,1.0,285.0,False,False
391267,ANKRD20A11P,DependencyEnum.RNAi_merged,0.0,343.0,False,False
400110,ANKRD20A19P,DependencyEnum.RNAi_merged,4.0,601.0,False,False
102723552,ANKRD20A21P,DependencyEnum.RNAi_merged,0.0,601.0,False,False
441425,ANKRD20A3P,DependencyEnum.RNAi_merged,8.0,601.0,False,False
728747,ANKRD20A4P,DependencyEnum.RNAi_merged,0.0,601.0,False,False
440482,ANKRD20A5P,DependencyEnum.RNAi_merged,0.0,601.0,False,False
729171,ANKRD20A8P,DependencyEnum.RNAi_merged,0.0,601.0,False,False
284232,ANKRD20A9P,DependencyEnum.RNAi_merged,0.0,601.0,False,False
118932,ANKRD22,DependencyEnum.RNAi_merged,6.0,343.0,True,False
200539,ANKRD23,DependencyEnum.RNAi_merged,1.0,383.0,True,False
170961,ANKRD24,DependencyEnum.RNAi_merged,2.0,383.0,False,False
22852,ANKRD26,DependencyEnum.RNAi_merged,1.0,597.0,True,False
124149,ANKRD26P1,DependencyEnum.RNAi_merged,1.0,285.0,True,False
84079,ANKRD27,DependencyEnum.RNAi_merged,1.0,597.0,True,False
23243,ANKRD28,DependencyEnum.RNAi_merged,1.0,597.0,False,False
147463,ANKRD29,DependencyEnum.RNAi_merged,0.0,711.0,False,False
91074,ANKRD30A,DependencyEnum.RNAi_merged,0.0,708.0,False,False
374860,ANKRD30B,DependencyEnum.RNAi_merged,0.0,597.0,False,False
256006,ANKRD31,DependencyEnum.RNAi_merged,26.0,383.0,True,False
341405,ANKRD33,DependencyEnum.RNAi_merged,0.0,343.0,False,False
651746,ANKRD33B,DependencyEnum.RNAi_merged,3.0,383.0,True,False
340120,ANKRD34B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
390616,ANKRD34C,DependencyEnum.RNAi_merged,6.0,285.0,True,False
148741,ANKRD35,DependencyEnum.RNAi_merged,0.0,547.0,False,False
375248,ANKRD36,DependencyEnum.RNAi_merged,1.0,390.0,False,False
57730,ANKRD36B,DependencyEnum.RNAi_merged,1.0,390.0,False,False
400986,ANKRD36C,DependencyEnum.RNAi_merged,1.0,597.0,False,False
353322,ANKRD37,DependencyEnum.RNAi_merged,0.0,547.0,False,False
91369,ANKRD40,DependencyEnum.RNAi_merged,0.0,547.0,False,False
338699,ANKRD42,DependencyEnum.RNAi_merged,0.0,383.0,False,False
91526,ANKRD44,DependencyEnum.RNAi_merged,3.0,597.0,False,False
339416,ANKRD45,DependencyEnum.RNAi_merged,1.0,343.0,False,False
157567,ANKRD46,DependencyEnum.RNAi_merged,0.0,604.0,False,False
54851,ANKRD49,DependencyEnum.RNAi_merged,8.0,547.0,False,False
57182,ANKRD50,DependencyEnum.RNAi_merged,0.0,383.0,False,False
79998,ANKRD53,DependencyEnum.RNAi_merged,0.0,343.0,False,False
22881,ANKRD6,DependencyEnum.RNAi_merged,0.0,550.0,False,False
140731,ANKRD60,DependencyEnum.RNAi_merged,0.0,547.0,False,False
342850,ANKRD62,DependencyEnum.RNAi_merged,1.0,389.0,True,False
23783,ANKRD62P1-PARP4P3,DependencyEnum.RNAi_merged,0.0,383.0,False,False
441869,ANKRD65,DependencyEnum.RNAi_merged,0.0,383.0,False,False
100287718,ANKRD66,DependencyEnum.RNAi_merged,15.0,285.0,False,False
56311,ANKRD7,DependencyEnum.RNAi_merged,0.0,597.0,False,False
23294,ANKS1A,DependencyEnum.RNAi_merged,3.0,597.0,False,False
124401,ANKS3,DependencyEnum.RNAi_merged,0.0,343.0,False,False
257629,ANKS4B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
203286,ANKS6,DependencyEnum.RNAi_merged,0.0,600.0,False,False
389161,ANKUB1,DependencyEnum.RNAi_merged,4.0,285.0,False,False
55139,ANKZF1,DependencyEnum.RNAi_merged,0.0,597.0,False,False
54443,ANLN,DependencyEnum.RNAi_merged,34.0,343.0,False,False
55107,ANO1,DependencyEnum.RNAi_merged,0.0,711.0,False,False
55129,ANO10,DependencyEnum.RNAi_merged,0.0,343.0,False,False
57101,ANO2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
63982,ANO3,DependencyEnum.RNAi_merged,0.0,343.0,False,False
203859,ANO5,DependencyEnum.RNAi_merged,0.0,343.0,False,False
196527,ANO6,DependencyEnum.RNAi_merged,0.0,343.0,False,False
57719,ANO8,DependencyEnum.RNAi_merged,3.0,343.0,True,False
3730,ANOS1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
8125,ANP32A,DependencyEnum.RNAi_merged,4.0,709.0,False,False
723972,ANP32AP1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
10541,ANP32B,DependencyEnum.RNAi_merged,2.0,547.0,True,False
23520,ANP32CP,DependencyEnum.RNAi_merged,0.0,343.0,False,False
23519,ANP32D,DependencyEnum.RNAi_merged,2.0,343.0,False,False
